event_timestamp,seat_number,seat_row,seat_section_code,tour_group_id,tour_id,variant_id
1728481852037149,8,GG,MEZZ,507,52333,52763
1728481793139669,8,FF,MEZZ,507,52333,52763
1728483493072545,8,GG,MEZZ,507,,52763
1728509270522221,6,CC,MEZZ,507,52333,52763
1728448230105219,6,FF,MEZZ,507,,52763
1728481802140930,8,FF,MEZZ,507,52333,52763
1728481842805157,8,GG,MEZZ,507,52333,52763
1728138931583315,5,FF,MEZZ,507,52333,52763
1728483539289722,101,A,MEZZ,507,,52763
1728128687091885,1,CC,MEZZ,507,52333,52763
1728448204549733,6,FF,MEZZ,507,52333,52763
1728483515886385,147,A,MEZZ,507,,52763
1728157272479706,5,BB,MEZZ,507,52333,52763
1728156554877715,5,CC,MEZZ,507,52333,52763
1728139003844819,5,FF,MEZZ,507,52333,52763
1728483508295328,7,GG,MEZZ,507,,52763
1728128692190430,1,CC,MEZZ,507,52333,52763
1728128702378743,1,CC,MEZZ,507,52333,52763
1728157290386323,5,BB,MEZZ,507,52333,52763
1728156567853138,5,CC,MEZZ,507,52333,52763
1728121795093967,7,BB,MEZZ,507,52333,52763
1728128702378743,1,CC,MEZZ,507,52333,52763
1728128692190430,1,CC,MEZZ,507,52333,52763
1728156560031111,5,CC,MEZZ,507,52333,52763
1728157280464654,5,BB,MEZZ,507,52333,52763
1728157777350257,7,DD,MEZZ,507,52333,52763
1728138316792556,1,BB,MEZZ,507,52333,52763
1728156567853138,5,CC,MEZZ,507,52333,52763
1728128702378743,1,CC,MEZZ,507,52333,52763
1728128702378743,1,CC,MEZZ,507,52333,52763
1728156560031111,5,CC,MEZZ,507,52333,52763
1728139951487612,6,DD,MEZZ,507,52333,52763
1728169598970153,6,CC,MEZZ,507,52333,52763
1728157280464654,5,BB,MEZZ,507,52333,52763
1728157290386323,5,BB,MEZZ,507,52333,52763
1728119060453203,5,CC,MEZZ,507,52333,52763
1728138829855882,6,DD,MEZZ,507,52333,52763
1728157292051170,5,BB,MEZZ,507,52333,52763
1728128692190430,1,CC,MEZZ,507,52333,52763
1728156554877715,5,CC,MEZZ,507,52333,52763
1728128702378743,1,CC,MEZZ,507,52333,52763
1728139269050072,6,DD,MEZZ,507,52333,52763
1728157290386323,5,BB,MEZZ,507,52333,52763
1728157760934697,9,CC,MEZZ,507,52333,52763
1728156560031111,5,CC,MEZZ,507,52333,52763
1728114133467593,2,CC,MEZZ,507,52333,52763
1728156567853138,5,CC,MEZZ,507,52333,52763
1728138779911551,6,DD,MEZZ,507,52333,52763
1728128692190430,1,CC,MEZZ,507,52333,52763
1728114133467593,2,CC,MEZZ,507,52333,52763
1728156560031111,5,CC,MEZZ,507,52333,52763
1728156567853138,5,CC,MEZZ,507,52333,52763
1728157741059667,6,CC,MEZZ,507,52333,52763
1728157277639744,5,BB,MEZZ,507,52333,52763
1728156572875596,5,CC,MEZZ,507,52333,52763
1728119180556334,5,DD,MEZZ,507,52333,52763
1728156572875596,5,CC,MEZZ,507,52333,52763
1728157277639744,5,BB,MEZZ,507,52333,52763
1728128687091885,1,CC,MEZZ,507,52333,52763
1728157280464654,5,BB,MEZZ,507,52333,52763
1727871994196769,6,CC,MEZZ,507,52333,52763
1728151694409925,6,BB,MEZZ,507,52333,52763
1728148095306547,6,CC,MEZZ,507,52333,52763
1727841720869541,10,DD,MEZZ,507,52333,52763
1728157290386323,5,BB,MEZZ,507,52333,52763
1727894499684712,9,BB,MEZZ,507,52333,52763
1727871996298958,6,CC,MEZZ,507,52333,52763
1727841767898908,10,DD,MEZZ,507,52333,52763
1727841720869541,10,DD,MEZZ,507,52333,52763
1728114133467593,2,CC,MEZZ,507,52333,52763
1727841767898908,10,DD,MEZZ,507,52333,52763
1727871996298958,6,CC,MEZZ,507,52333,52763
1727841767898908,10,DD,MEZZ,507,52333,52763
1727872017234908,6,CC,MEZZ,507,52333,52763
1728151717112636,6,BB,MEZZ,507,52333,52763
1727871994196769,6,CC,MEZZ,507,52333,52763
1727871994196769,6,CC,MEZZ,507,52333,52763
1727872017234908,6,CC,MEZZ,507,52333,52763
1727849889054663,1,CC,MEZZ,507,52333,52763
1727841767898908,10,DD,MEZZ,507,52333,52763
1727871187654273,6,CC,MEZZ,507,52333,52763
1727841767898908,10,DD,MEZZ,507,52333,52763
1727871996298958,6,CC,MEZZ,507,52333,52763
1727841720869541,10,DD,MEZZ,507,52333,52763
1727872017234908,6,CC,MEZZ,507,52333,52763
1727871996298958,6,CC,MEZZ,507,52333,52763
1728239730186651,9,DD,MEZZ,507,52333,52763
1728247107193427,8,DD,MEZZ,507,52333,52763
1728239956102594,6,FF,MEZZ,507,52333,52763
1728239730186651,9,DD,MEZZ,507,52333,52763
1728245088986968,140,F,MEZZ,507,52333,52763
1728239951349273,6,FF,MEZZ,507,52333,52763
1728245102068445,140,F,MEZZ,507,52333,52763
1728247280843969,8,DD,MEZZ,507,52333,52763
1728245051573902,140,F,MEZZ,507,,52763
1728245146991992,140,F,MEZZ,507,52333,52763
1728245139728883,140,F,MEZZ,507,52333,52763
1728244777149508,9,DD,MEZZ,507,52333,52763
1728244964117128,101,B,MEZZ,507,52333,52763
1728244777149508,9,DD,MEZZ,507,52333,52763
1727872017234908,6,CC,MEZZ,507,52333,52763
1728245092263314,140,F,MEZZ,507,52333,52763
1728247054395323,8,DD,MEZZ,507,52333,52763
1728247208704232,8,DD,MEZZ,507,52333,52763
1728244784436497,9,DD,MEZZ,507,52333,52763
1728195049464596,7,BB,MEZZ,507,52333,52763
1728244964117128,101,B,MEZZ,507,52333,52763
1728239956102594,6,FF,MEZZ,507,52333,52763
1728247208704232,8,DD,MEZZ,507,52333,52763
1728251144275547,5,DD,MEZZ,507,52333,52763
1728245032412197,140,F,MEZZ,507,52333,52763
1728239724323847,9,DD,MEZZ,507,52333,52763
1728245139728883,140,F,MEZZ,507,52333,52763
1728245083959862,140,F,MEZZ,507,52333,52763
1728247112392397,8,DD,MEZZ,507,52333,52763
1728203622397708,1,BB,MEZZ,507,,52763
1728245102068445,140,F,MEZZ,507,52333,52763
1728244779252730,9,DD,MEZZ,507,52333,52763
1728239970266563,6,FF,MEZZ,507,52333,52763
1728244784436497,9,DD,MEZZ,507,52333,52763
1728245146991992,140,F,MEZZ,507,52333,52763
1728245032412197,140,F,MEZZ,507,52333,52763
1728245051573902,140,F,MEZZ,507,,52763
1728244784436497,9,DD,MEZZ,507,52333,52763
1728216741117922,6,BB,MEZZ,507,52333,52763
1728247054395323,8,DD,MEZZ,507,52333,52763
1728244784436497,9,DD,MEZZ,507,52333,52763
1728239724323847,9,DD,MEZZ,507,52333,52763
1728244777149508,9,DD,MEZZ,507,52333,52763
1728216741117922,6,BB,MEZZ,507,52333,52763
1728239970266563,6,FF,MEZZ,507,52333,52763
1728245032412197,140,F,MEZZ,507,52333,52763
1728239956102594,6,FF,MEZZ,507,52333,52763
1728195054584247,7,BB,MEZZ,507,52333,52763
1728247054395323,8,DD,MEZZ,507,52333,52763
1728239951349273,6,FF,MEZZ,507,52333,52763
1728239951349273,6,FF,MEZZ,507,52333,52763
1728244777149508,9,DD,MEZZ,507,52333,52763
1728195049464596,7,BB,MEZZ,507,52333,52763
1728203031454024,6,BB,MEZZ,507,52333,52763
1728195054584247,7,BB,MEZZ,507,52333,52763
1728244964117128,101,B,MEZZ,507,52333,52763
1728239729449823,9,DD,MEZZ,507,52333,52763
1728247280843969,8,DD,MEZZ,507,52333,52763
1728203877084755,5,CC,MEZZ,507,52333,52763
1728244969133390,101,B,MEZZ,507,52333,52763
1728239970266563,6,FF,MEZZ,507,52333,52763
1728245032412197,140,F,MEZZ,507,52333,52763
1728245102068445,140,F,MEZZ,507,52333,52763
1728247059546983,8,DD,MEZZ,507,52333,52763
1728195049464596,7,BB,MEZZ,507,52333,52763
1728245146991992,140,F,MEZZ,507,52333,52763
1728216741117922,6,BB,MEZZ,507,52333,52763
1728245032412197,140,F,MEZZ,507,52333,52763
1728247280843969,8,DD,MEZZ,507,52333,52763
1728239724323847,9,DD,MEZZ,507,52333,52763
1728216741117922,6,BB,MEZZ,507,52333,52763
1728245092263314,140,F,MEZZ,507,52333,52763
1728245051573902,140,F,MEZZ,507,,52763
1728252652636262,5,DD,MEZZ,507,52333,52763
1728203735528926,1,BB,MEZZ,507,52333,52763
1728216741117922,6,BB,MEZZ,507,52333,52763
1728195049464596,7,BB,MEZZ,507,52333,52763
1728245146991992,140,F,MEZZ,507,52333,52763
1728247208704232,8,DD,MEZZ,507,52333,52763
1728239951349273,6,FF,MEZZ,507,52333,52763
1728247210261452,8,DD,MEZZ,507,52333,52763
1728244779252730,9,DD,MEZZ,507,52333,52763
1728203469735448,6,CC,MEZZ,507,52333,52763
1728245146991992,140,F,MEZZ,507,52333,52763
1728245146991992,140,F,MEZZ,507,52333,52763
1728245083959862,140,F,MEZZ,507,52333,52763
1728202767393858,6,DD,MEZZ,507,52333,52763
1728203409803089,2,CC,MEZZ,507,52333,52763
1728203442020115,2,CC,MEZZ,507,52333,52763
1728244779252730,9,DD,MEZZ,507,52333,52763
1728203496090982,1,BB,MEZZ,507,52333,52763
1728247054395323,8,DD,MEZZ,507,52333,52763
1728202539427645,2,BB,MEZZ,507,52333,52763
1728247112392397,8,DD,MEZZ,507,52333,52763
1728245051573902,140,F,MEZZ,507,,52763
1728239724323847,9,DD,MEZZ,507,52333,52763
1728245104623670,140,F,MEZZ,507,52333,52763
1728244784436497,9,DD,MEZZ,507,52333,52763
1728245083959862,140,F,MEZZ,507,52333,52763
1728244779252730,9,DD,MEZZ,507,52333,52763
1728244964117128,101,B,MEZZ,507,52333,52763
1728239729449823,9,DD,MEZZ,507,52333,52763
1728245051573902,140,F,MEZZ,507,,52763
1728247208704232,8,DD,MEZZ,507,52333,52763
1728245139728883,140,F,MEZZ,507,52333,52763
1728239970266563,6,FF,MEZZ,507,52333,52763
1728245102068445,140,F,MEZZ,507,52333,52763
1728331547812019,102,B,MEZZ,507,52333,52763
1728245092263314,140,F,MEZZ,507,52333,52763
1728306995347684,8,DD,MEZZ,507,52333,52763
1728306990321779,8,DD,MEZZ,507,52333,52763
1728306995347684,8,DD,MEZZ,507,52333,52763
1728239970266563,6,FF,MEZZ,507,52333,52763
1728245083959862,140,F,MEZZ,507,52333,52763
1728326841028462,5,CC,MEZZ,507,52333,52763
1728326832532939,5,CC,MEZZ,507,52333,52763
1728306990321779,8,DD,MEZZ,507,52333,52763
1728326832532939,5,CC,MEZZ,507,52333,52763
1728307016952289,8,DD,MEZZ,507,52333,52763
1728326834684003,5,CC,MEZZ,507,52333,52763
1728307016952289,8,DD,MEZZ,507,52333,52763
1728326834684003,5,CC,MEZZ,507,52333,52763
1728326841028462,5,CC,MEZZ,507,52333,52763
1728307016952289,8,DD,MEZZ,507,52333,52763
1728307015986579,8,DD,MEZZ,507,52333,52763
1728326832532939,5,CC,MEZZ,507,52333,52763
1728331547812019,102,B,MEZZ,507,52333,52763
1728326834684003,5,CC,MEZZ,507,52333,52763
1728326248760550,6,GG,MEZZ,507,52333,52763
1728331547812019,102,B,MEZZ,507,52333,52763
1728306995347684,8,DD,MEZZ,507,52333,52763
1728303193921592,3,CC,MEZZ,507,52333,52763
1728300721035929,10,DD,MEZZ,507,52333,52763
1728307016952289,8,DD,MEZZ,507,52333,52763
1728326841028462,5,CC,MEZZ,507,52333,52763
1728326841028462,5,CC,MEZZ,507,52333,52763
1728331547812019,102,B,MEZZ,507,52333,52763
1728306990321779,8,DD,MEZZ,507,52333,52763
1727784718415554,2,CC,MEZZ,507,52333,52763
1728326834684003,5,CC,MEZZ,507,52333,52763
1727752728421277,6,CC,MEZZ,507,52333,52763
1728358274802490,140,B,MEZZ,507,52334,52764
1728413395893450,133,A,MEZZ,507,52334,52764
1728395732078245,137,D,MEZZ,507,52334,52764
1728356306181871,107,E,MEZZ,507,52334,52764
1728358274802490,140,B,MEZZ,507,52334,52764
1728413097542051,133,A,MEZZ,507,52334,52764
1728358274802490,140,B,MEZZ,507,52334,52764
1728395767746516,137,D,MEZZ,507,52334,52764
1728413395893450,133,A,MEZZ,507,52334,52764
1728395732078245,137,D,MEZZ,507,52334,52764
1728413592935711,133,A,MEZZ,507,52334,52764
1728413097542051,133,A,MEZZ,507,52334,52764
1728395781566711,137,D,MEZZ,507,52334,52764
1728395772976102,137,D,MEZZ,507,52334,52764
1728356193184559,107,E,MEZZ,507,52334,52764
1728395732078245,137,D,MEZZ,507,52334,52764
1728395767746516,137,D,MEZZ,507,52334,52764
1728354425060141,139,B,MEZZ,507,52334,52764
1728356188154623,107,E,MEZZ,507,52334,52764
1728413097542051,133,A,MEZZ,507,52334,52764
1728354409587247,139,B,MEZZ,507,52334,52764
1728356188154623,107,E,MEZZ,507,52334,52764
1728354425060141,139,B,MEZZ,507,52334,52764
1728375945052237,138,B,MEZZ,507,52334,52764
1728413395893450,133,A,MEZZ,507,52334,52764
1728356306181871,107,E,MEZZ,507,52334,52764
1728413395893450,133,A,MEZZ,507,52334,52764
1728354409587247,139,B,MEZZ,507,52334,52764
1728356188154623,107,E,MEZZ,507,52334,52764
1728377225418250,108,B,MEZZ,507,52334,52764
1728358306281749,140,B,MEZZ,507,52334,52764
1728356306181871,107,E,MEZZ,507,52334,52764
1728377127545906,138,B,MEZZ,507,52334,52764
1728413395893450,133,A,MEZZ,507,52334,52764
1728395781566711,137,D,MEZZ,507,52334,52764
1728358274802490,140,B,MEZZ,507,52334,52764
1728354402063217,139,B,MEZZ,507,52334,52764
1728395732078245,137,D,MEZZ,507,52334,52764
1728412901692084,105,D,MEZZ,507,52334,52764
1728354402063217,139,B,MEZZ,507,52334,52764
1728354407102172,139,B,MEZZ,507,52334,52764
1728358274802490,140,B,MEZZ,507,52334,52764
1728395781566711,137,D,MEZZ,507,52334,52764
1728354425060141,139,B,MEZZ,507,52334,52764
1728354425060141,139,B,MEZZ,507,52334,52764
1728356306181871,107,E,MEZZ,507,52334,52764
1728354409587247,139,B,MEZZ,507,52334,52764
1728395781566711,137,D,MEZZ,507,52334,52764
1727945631242507,138,B,MEZZ,507,52334,52764
1728051868879321,113,B,MEZZ,507,52334,52764
1728068933891499,136,C,MEZZ,507,52334,52764
1728068933891499,136,C,MEZZ,507,52334,52764
1728068940446937,136,C,MEZZ,507,52334,52764
1728068933891499,136,C,MEZZ,507,52334,52764
1728064432018413,110,C,MEZZ,507,52334,52764
1728064034464528,108,B,MEZZ,507,52334,52764
1728068933891499,136,C,MEZZ,507,52334,52764
1728068938911346,136,C,MEZZ,507,52334,52764
1728083495796518,139,D,MEZZ,507,52334,52764
1728083495796518,139,D,MEZZ,507,52334,52764
1728083495796518,139,D,MEZZ,507,52334,52764
1728010171090569,109,A,MEZZ,507,52334,52764
1728064475702999,133,D,MEZZ,507,52334,52764
1728482028192302,139,B,MEZZ,507,52334,52764
1728051757002813,113,B,MEZZ,507,52334,52764
1728478730321996,139,C,MEZZ,507,52334,52764
1728482069815567,137,C,MEZZ,507,52334,52764
1728482078630277,137,C,MEZZ,507,52334,52764
1728478770975547,139,C,MEZZ,507,52334,52764
1728482177594351,137,C,MEZZ,507,52334,52764
1728482069815567,137,C,MEZZ,507,52334,52764
1728446859671291,111,C,MEZZ,507,52334,52764
1728482069815567,137,C,MEZZ,507,52334,52764
1728478740126258,139,C,MEZZ,507,52334,52764
1728479082091437,133,E,MEZZ,507,52334,52764
1728478770975547,139,C,MEZZ,507,52334,52764
1728478730321996,139,C,MEZZ,507,52334,52764
1728478770975547,139,C,MEZZ,507,52334,52764
1728478770024604,139,C,MEZZ,507,52334,52764
1728478730321996,139,C,MEZZ,507,52334,52764
1728479082091437,133,E,MEZZ,507,52334,52764
1728479082091437,133,E,MEZZ,507,52334,52764
1728482177594351,137,C,MEZZ,507,52334,52764
1728479082091437,133,E,MEZZ,507,52334,52764
1728482180089470,137,C,MEZZ,507,52334,52764
1728482078630277,137,C,MEZZ,507,52334,52764
1728482069815567,137,C,MEZZ,507,52334,52764
1728482078630277,137,C,MEZZ,507,52334,52764
1728482028192302,139,B,MEZZ,507,52334,52764
1728478770975547,139,C,MEZZ,507,52334,52764
1728482069815567,137,C,MEZZ,507,52334,52764
1728482177594351,137,C,MEZZ,507,52334,52764
1728482028192302,139,B,MEZZ,507,52334,52764
1728446870007485,111,C,MEZZ,507,52334,52764
1728482177594351,137,C,MEZZ,507,52334,52764
1728482028192302,139,B,MEZZ,507,52334,52764
1728478740126258,139,C,MEZZ,507,52334,52764
1728478740126258,139,C,MEZZ,507,52334,52764
1728482177594351,137,C,MEZZ,507,52334,52764
1728159518793609,139,C,MEZZ,507,52334,52764
1728159156582755,108,B,MEZZ,507,52334,52764
1728121768448640,113,C,MEZZ,507,52334,52764
1728161240806420,108,B,MEZZ,507,52334,52764
1728482177594351,137,C,MEZZ,507,52334,52764
1728158527328254,135,C,MEZZ,507,52334,52764
1728482028192302,139,B,MEZZ,507,52334,52764
1728162503223903,135,C,MEZZ,507,52334,52764
1728162291151629,108,B,MEZZ,507,52334,52764
1728162779872310,138,D,MEZZ,507,52334,52764
1728162546187789,135,C,MEZZ,507,52334,52764
1728162338722146,108,B,MEZZ,507,52334,52764
1728157954701956,108,D,MEZZ,507,52334,52764
1728159492845059,135,C,MEZZ,507,52334,52764
1728162786947229,138,D,MEZZ,507,52334,52764
1728159492845059,135,C,MEZZ,507,52334,52764
1728138644571654,107,C,MEZZ,507,52334,52764
1728162779872310,138,D,MEZZ,507,52334,52764
1728157306513966,135,C,MEZZ,507,52334,52764
1728160849112780,135,C,MEZZ,507,52334,52764
1728162685252646,108,C,MEZZ,507,52334,52764
1728156594121923,141,A,MEZZ,507,52334,52764
1728157931805903,135,C,MEZZ,507,52334,52764
1728096211452659,135,A,MEZZ,507,52334,52764
1728160749679314,108,B,MEZZ,507,52334,52764
1728156589035736,141,A,MEZZ,507,52334,52764
1728162546187789,135,C,MEZZ,507,52334,52764
1728162680075786,108,C,MEZZ,507,52334,52764
1728161643243762,135,C,MEZZ,507,52334,52764
1728162503223903,135,C,MEZZ,507,52334,52764
1728157311781423,135,C,MEZZ,507,52334,52764
1728121839901585,108,A,MEZZ,507,52334,52764
1728138795445984,137,E,MEZZ,507,52334,52764
1728157585974943,108,C,MEZZ,507,52334,52764
1728162680075786,108,C,MEZZ,507,52334,52764
1728160749679314,108,B,MEZZ,507,52334,52764
1728159616225798,108,C,MEZZ,507,52334,52764
1728161733130642,108,B,MEZZ,507,,52764
1728096220497645,135,A,MEZZ,507,52334,52764
1728138986403774,140,C,MEZZ,507,52334,52764
1728162615495816,139,C,MEZZ,507,52334,52764
1728138737074250,140,A,MEZZ,507,52334,52764
1728161643243762,135,C,MEZZ,507,52334,52764
1728162829503581,113,C,MEZZ,507,52334,52764
1728156805768189,135,C,MEZZ,507,52334,52764
1728156586403228,108,B,MEZZ,507,52334,52764
1728161713387398,139,C,MEZZ,507,52334,52764
1728159518793609,139,C,MEZZ,507,52334,52764
1728162548565817,135,C,MEZZ,507,52334,52764
1728156594121923,141,A,MEZZ,507,52334,52764
1728162291151629,108,B,MEZZ,507,52334,52764
1728162784925707,138,D,MEZZ,507,52334,52764
1728161208936974,138,D,MEZZ,507,52334,52764
1728156951744376,108,C,MEZZ,507,52334,52764
1728159382621278,135,C,MEZZ,507,52334,52764
1728156587019617,141,A,MEZZ,507,52334,52764
1728159401045687,135,C,MEZZ,507,52334,52764
1728120997200437,113,C,MEZZ,507,52334,52764
1728156595096207,141,A,MEZZ,507,52334,52764
1728157160734801,108,B,MEZZ,507,52334,52764
1728138475684781,110,A,MEZZ,507,52334,52764
1728095336606698,139,B,MEZZ,507,52334,52764
1728151646747643,111,B,MEZZ,507,52334,52764
1728161733130642,108,B,MEZZ,507,,52764
1728159496445673,135,C,MEZZ,507,52334,52764
1728161240806420,108,B,MEZZ,507,52334,52764
1728162620131916,139,C,MEZZ,507,52334,52764
1728162338722146,108,B,MEZZ,507,52334,52764
1728160849112780,135,C,MEZZ,507,52334,52764
1728159492845059,135,C,MEZZ,507,52334,52764
1728157304549944,135,C,MEZZ,507,52334,52764
1728159406091471,135,C,MEZZ,507,52334,52764
1728159382621278,135,C,MEZZ,507,52334,52764
1728157311781423,135,C,MEZZ,507,52334,52764
1728161185758578,108,C,MEZZ,507,,52764
1728161733130642,108,B,MEZZ,507,,52764
1728162306885735,108,B,MEZZ,507,52334,52764
1728159621247860,108,C,MEZZ,507,52334,52764
1728159406091471,135,C,MEZZ,507,52334,52764
1728156978302045,138,D,MEZZ,507,52334,52764
1728138424288356,139,A,MEZZ,507,52334,52764
1728161180706886,108,C,MEZZ,507,,52764
1728095336606698,139,B,MEZZ,507,52334,52764
1728159518793609,139,C,MEZZ,507,52334,52764
1728156587019617,141,A,MEZZ,507,52334,52764
1728159616225798,108,C,MEZZ,507,52334,52764
1728161733130642,108,B,MEZZ,507,,52764
1728161725697889,139,C,MEZZ,507,52334,52764
1728159156582755,108,B,MEZZ,507,52334,52764
1728096211452659,135,A,MEZZ,507,52334,52764
1728162514051984,135,C,MEZZ,507,52334,52764
1728096204636616,135,A,MEZZ,507,52334,52764
1728096219723935,135,A,MEZZ,507,52334,52764
1728096219723935,135,A,MEZZ,507,52334,52764
1728161665932515,135,C,MEZZ,507,52334,52764
1728157311781423,135,C,MEZZ,507,52334,52764
1728156587019617,141,A,MEZZ,507,52334,52764
1728162306885735,108,B,MEZZ,507,52334,52764
1728158072308237,139,C,MEZZ,507,52334,52764
1728160849112780,135,C,MEZZ,507,52334,52764
1728156594121923,141,A,MEZZ,507,52334,52764
1728160757185694,108,B,MEZZ,507,52334,52764
1728157240821571,110,E,MEZZ,507,52334,52764
1728162503223903,135,C,MEZZ,507,52334,52764
1728159616225798,108,C,MEZZ,507,52334,52764
1728162615495816,139,C,MEZZ,507,52334,52764
1728096219723935,135,A,MEZZ,507,52334,52764
1728138905973761,140,C,MEZZ,507,52334,52764
1728096204636616,135,A,MEZZ,507,52334,52764
1728157311781423,135,C,MEZZ,507,52334,52764
1728155445655282,108,B,MEZZ,507,52334,52764
1728157560187453,139,C,MEZZ,507,52334,52764
1728131857758814,107,C,MEZZ,507,52334,52764
1728138238471917,140,A,MEZZ,507,52334,52764
1728157306513966,135,C,MEZZ,507,52334,52764
1728157010131290,108,D,MEZZ,507,52334,52764
1728161713387398,139,C,MEZZ,507,52334,52764
1728096219723935,135,A,MEZZ,507,52334,52764
1728161165020216,139,C,MEZZ,507,52334,52764
1728162813394333,113,C,MEZZ,507,52334,52764
1728162306885735,108,B,MEZZ,507,52334,52764
1728095336606698,139,B,MEZZ,507,52334,52764
1728161165020216,139,C,MEZZ,507,52334,52764
1728159523893745,139,C,MEZZ,507,52334,52764
1728156587019617,141,A,MEZZ,507,52334,52764
1728161173039841,139,C,MEZZ,507,52334,52764
1728161208936974,138,D,MEZZ,507,52334,52764
1728159491901632,135,C,MEZZ,507,52334,52764
1728095342179711,139,B,MEZZ,507,52334,52764
1728157645354629,108,B,MEZZ,507,52334,52764
1728156589035736,141,A,MEZZ,507,52334,52764
1728158095284764,108,C,MEZZ,507,52334,52764
1728160749679314,108,B,MEZZ,507,52334,52764
1728157304549944,135,C,MEZZ,507,52334,52764
1728096211452659,135,A,MEZZ,507,52334,52764
1728159616225798,108,C,MEZZ,507,52334,52764
1728161643243762,135,C,MEZZ,507,52334,52764
1728157304549944,135,C,MEZZ,507,52334,52764
1728131852151564,107,C,MEZZ,507,52334,52764
1728160856057927,135,C,MEZZ,507,52334,52764
1728161240806420,108,B,MEZZ,507,52334,52764
1728162680075786,108,C,MEZZ,507,52334,52764
1728156876272423,139,C,MEZZ,507,52334,52764
1728096330071412,135,A,MEZZ,507,52334,52764
1728162680075786,108,C,MEZZ,507,52334,52764
1728138716079540,106,D,MEZZ,507,52334,52764
1728162813394333,113,C,MEZZ,507,52334,52764
1728139461689815,107,C,MEZZ,507,,52764
1728161217938990,138,D,MEZZ,507,52334,52764
1728161180706886,108,C,MEZZ,507,,52764
1728140034726427,107,C,MEZZ,507,52334,52764
1728160849112780,135,C,MEZZ,507,52334,52764
1728162779872310,138,D,MEZZ,507,52334,52764
1728162352862386,108,B,MEZZ,507,52334,52764
1728162546187789,135,C,MEZZ,507,52334,52764
1728162546187789,135,C,MEZZ,507,52334,52764
1728096204636616,135,A,MEZZ,507,52334,52764
1728157304549944,135,C,MEZZ,507,52334,52764
1728131857758814,107,C,MEZZ,507,52334,52764
1728160749679314,108,B,MEZZ,507,52334,52764
1728157306513966,135,C,MEZZ,507,52334,52764
1728131831058267,107,C,MEZZ,507,52334,52764
1728157908854705,140,D,MEZZ,507,52334,52764
1728156990234680,140,D,MEZZ,507,52334,52764
1728162615495816,139,C,MEZZ,507,52334,52764
1728161180706886,108,C,MEZZ,507,,52764
1728162630095230,139,C,MEZZ,507,52334,52764
1728156589035736,141,A,MEZZ,507,52334,52764
1728157027086263,133,E,MEZZ,507,52334,52764
1728156598396692,141,A,MEZZ,507,52334,52764
1728159161660962,108,B,MEZZ,507,52334,52764
1728096335135542,135,A,MEZZ,507,52334,52764
1728161180706886,108,C,MEZZ,507,,52764
1728162829503581,113,C,MEZZ,507,52334,52764
1728159518793609,139,C,MEZZ,507,52334,52764
1728162779872310,138,D,MEZZ,507,52334,52764
1728162813394333,113,C,MEZZ,507,52334,52764
1728162784925707,138,D,MEZZ,507,52334,52764
1728131831058267,107,C,MEZZ,507,52334,52764
1728139381151049,107,C,MEZZ,507,52334,52764
1728096330071412,135,A,MEZZ,507,52334,52764
1728162291151629,108,B,MEZZ,507,52334,52764
1728161713387398,139,C,MEZZ,507,52334,52764
1728161713387398,139,C,MEZZ,507,52334,52764
1728157653703919,108,B,MEZZ,507,52334,52764
1728156589035736,141,A,MEZZ,507,52334,52764
1728096330071412,135,A,MEZZ,507,52334,52764
1728139311479209,107,C,MEZZ,507,52334,52764
1728162338722146,108,B,MEZZ,507,52334,52764
1728160749679314,108,B,MEZZ,507,52334,52764
1728121074753281,108,A,MEZZ,507,52334,52764
1728157261306662,105,E,MEZZ,507,52334,52764
1728161165020216,139,C,MEZZ,507,52334,52764
1728161208936974,138,D,MEZZ,507,52334,52764
1728131169120998,110,B,MEZZ,507,52334,52764
1728161748317799,108,B,MEZZ,507,,52764
1728159382621278,135,C,MEZZ,507,52334,52764
1728162338722146,108,B,MEZZ,507,52334,52764
1728162519091914,135,C,MEZZ,507,52334,52764
1728157306513966,135,C,MEZZ,507,52334,52764
1728162338722146,108,B,MEZZ,507,52334,52764
1728158310441936,108,B,MEZZ,507,52334,52764
1728096330071412,135,A,MEZZ,507,52334,52764
1728157888006706,138,D,MEZZ,507,52334,52764
1728159156582755,108,B,MEZZ,507,52334,52764
1728162514051984,135,C,MEZZ,507,52334,52764
1728161208936974,138,D,MEZZ,507,52334,52764
1728156595096207,141,A,MEZZ,507,52334,52764
1728096209667376,135,A,MEZZ,507,52334,52764
1728162813394333,113,C,MEZZ,507,52334,52764
1728096204636616,135,A,MEZZ,507,52334,52764
1728157432600841,135,C,MEZZ,507,52334,52764
1728162829503581,113,C,MEZZ,507,52334,52764
1728161240806420,108,B,MEZZ,507,52334,52764
1728162291151629,108,B,MEZZ,507,52334,52764
1728162546187789,135,C,MEZZ,507,52334,52764
1728156598396692,141,A,MEZZ,507,52334,52764
1727871943468541,139,C,MEZZ,507,52334,52764
1727895772542348,137,B,MEZZ,507,52334,52764
1727871948459687,139,C,MEZZ,507,52334,52764
1727871943468541,139,C,MEZZ,507,52334,52764
1727896992228481,137,B,MEZZ,507,52334,52764
1727871932590556,139,C,MEZZ,507,52334,52764
1727871948712383,139,C,MEZZ,507,52334,52764
1727896957907571,137,B,MEZZ,507,52334,52764
1727871948459687,139,C,MEZZ,507,52334,52764
